42.108	2.48861e-09
42.457	2.46226e-09
42.806	2.43635e-09
43.155	2.41087e-09
43.504	2.38582e-09
43.853	2.36118e-09
44.202	2.33694e-09
44.551	2.31309e-09
44.9	2.28963e-09
45.249	2.26655e-09
45.598	2.24383e-09
45.947	2.22147e-09
46.296	2.19946e-09
46.645	2.17779e-09
46.994	2.15646e-09
47.343	2.13545e-09
47.692	2.11477e-09
48.041	2.09439e-09
48.39	2.07432e-09
48.739	2.05456e-09
49.088	2.03508e-09
49.437	2.01589e-09
49.786	1.99699e-09
50.135	1.97835e-09
50.484	1.95999e-09
50.833	1.94189e-09
51.182	1.92405e-09
51.531	1.90646e-09
51.88	1.88912e-09
52.229	1.87202e-09
52.578	1.85516e-09
52.927	1.83853e-09
53.276	1.82214e-09
53.625	1.80596e-09
53.974	1.79001e-09
54.323	1.77427e-09
54.672	1.75874e-09
55.021	1.74342e-09
55.37	1.7283e-09
55.719	1.71338e-09
56.068	1.69866e-09
56.417	1.68413e-09
56.766	1.66979e-09
57.115	1.65563e-09
57.464	1.64166e-09
57.813	1.62786e-09
58.162	1.61424e-09
58.511	1.60079e-09
58.86	1.58751e-09
59.209	1.57439e-09
59.558	1.56144e-09
59.907	1.54865e-09
60.256	1.53601e-09
60.605	1.52353e-09
60.954	1.5112e-09
61.303	1.49902e-09
61.652	1.48699e-09
62.001	1.4751e-09
62.35	1.46335e-09
62.699	1.45175e-09
63.048	1.44028e-09
63.397	1.42894e-09
63.746	1.41774e-09
64.095	1.40666e-09
64.444	1.39572e-09
64.793	1.3849e-09
65.142	1.3742e-09
65.491	1.36363e-09
65.84	1.35318e-09
66.189	1.34284e-09
66.538	1.33262e-09
66.887	1.32252e-09
67.236	1.31252e-09
67.585	1.30264e-09
67.934	1.29287e-09
68.283	1.28321e-09
68.632	1.27365e-09
68.981	1.26419e-09
69.33	1.25484e-09
69.679	1.24559e-09
70.028	1.23644e-09
70.377	1.22738e-09
70.726	1.21843e-09
71.075	1.20956e-09
71.424	1.2008e-09
71.773	1.19212e-09
72.122	1.18353e-09
72.471	1.17504e-09
72.82	1.16663e-09
73.169	1.15831e-09
73.518	1.15008e-09
73.867	1.14193e-09
74.216	1.13386e-09
74.565	1.12587e-09
74.914	1.11797e-09
75.263	1.11014e-09
75.612	1.1024e-09
75.961	1.09473e-09
76.31	1.08714e-09
76.659	1.07962e-09
77.008	1.07218e-09
77.357	1.06481e-09
77.706	1.05752e-09
78.055	1.05029e-09
78.404	1.04314e-09
78.753	1.03606e-09
79.102	1.02904e-09
79.451	1.02209e-09
79.8	1.01521e-09
80.149	1.00839e-09
80.498	1.00164e-09
80.847	9.94956e-10
81.196	9.88332e-10
81.545	9.81771e-10
81.894	9.75272e-10
82.243	9.68833e-10
82.592	9.62455e-10
82.941	9.56135e-10
83.29	9.49874e-10
83.639	9.43671e-10
83.988	9.37525e-10
84.337	9.31436e-10
84.686	9.25402e-10
85.035	9.19422e-10
85.384	9.13497e-10
85.733	9.07626e-10
86.082	9.01807e-10
86.431	8.96041e-10
86.78	8.90326e-10
87.129	8.84662e-10
87.478	8.79049e-10
87.827	8.73485e-10
88.176	8.6797e-10
88.525	8.62504e-10
88.874	8.57086e-10
89.223	8.51715e-10
89.572	8.46391e-10
89.921	8.41113e-10
90.27	8.35881e-10
90.619	8.30694e-10
90.968	8.25551e-10
91.317	8.20453e-10
91.666	8.15398e-10
92.015	8.10387e-10
92.364	8.05417e-10
92.713	8.0049e-10
93.062	7.95605e-10
93.411	7.90761e-10
93.76	7.85957e-10
94.109	7.81193e-10
94.458	7.7647e-10
94.807	7.71785e-10
95.156	7.67139e-10
95.505	7.62532e-10
95.854	7.57963e-10
96.203	7.53431e-10
96.552	7.48936e-10
96.901	7.44479e-10
97.25	7.40057e-10
97.599	7.35671e-10
97.948	7.31321e-10
98.297	7.27006e-10
98.646	7.22726e-10
98.995	7.1848e-10
99.344	7.14268e-10
99.693	7.10089e-10
100.042	7.05944e-10
100.391	7.01832e-10
100.74	6.97752e-10
101.089	6.93705e-10
101.438	6.89689e-10
101.787	6.85705e-10
102.136	6.81752e-10
102.485	6.7783e-10
102.834	6.73939e-10
103.183	6.70077e-10
103.532	6.66246e-10
103.881	6.62444e-10
104.23	6.58672e-10
104.579	6.54928e-10
104.928	6.51214e-10
105.277	6.47527e-10
105.626	6.43869e-10
105.975	6.40238e-10
106.324	6.36635e-10
106.673	6.3306e-10
107.022	6.29511e-10
107.371	6.25989e-10
107.72	6.22493e-10
108.069	6.19024e-10
108.418	6.1558e-10
108.767	6.12162e-10
109.116	6.0877e-10
109.465	6.05403e-10
109.814	6.0206e-10
110.163	5.98742e-10
110.512	5.95449e-10
110.861	5.9218e-10
111.21	5.88935e-10
111.559	5.85713e-10
111.908	5.82515e-10
112.257	5.7934e-10
112.606	5.76188e-10
112.955	5.73059e-10
113.304	5.69953e-10
113.653	5.66869e-10
114.002	5.63807e-10
114.351	5.60767e-10
114.7	5.57748e-10
115.049	5.54752e-10
115.398	5.51776e-10
115.747	5.48822e-10
116.096	5.45888e-10
116.445	5.42976e-10
116.794	5.40084e-10
117.143	5.37212e-10
117.492	5.3436e-10
117.841	5.31529e-10
118.19	5.28717e-10
118.539	5.25924e-10
118.888	5.23152e-10
119.237	5.20398e-10
119.586	5.17663e-10
119.935	5.14948e-10
120.284	5.12251e-10
120.633	5.09572e-10
120.982	5.06912e-10
121.331	5.04271e-10
121.68	5.01647e-10
122.029	4.99041e-10
122.378	4.96453e-10
122.727	4.93882e-10
123.076	4.91329e-10
123.425	4.88793e-10
123.774	4.86275e-10
124.123	4.83773e-10
124.472	4.81288e-10
124.821	4.78819e-10
125.17	4.76368e-10
125.519	4.73932e-10
125.868	4.71513e-10
126.217	4.6911e-10
126.566	4.66723e-10
126.915	4.64351e-10
127.264	4.61996e-10
127.613	4.59655e-10
127.962	4.57331e-10
128.311	4.55021e-10
128.66	4.52727e-10
129.009	4.50447e-10
129.358	4.48183e-10
129.707	4.45933e-10
130.056	4.43698e-10
130.405	4.41478e-10
130.754	4.39271e-10
131.103	4.3708e-10
131.452	4.34902e-10
131.801	4.32738e-10
132.15	4.30588e-10
132.499	4.28452e-10
132.848	4.2633e-10
133.197	4.24221e-10
133.546	4.22126e-10
133.895	4.20044e-10
134.244	4.17975e-10
134.593	4.15919e-10
134.942	4.13876e-10
135.291	4.11847e-10
135.64	4.0983e-10
135.989	4.07825e-10
136.338	4.05834e-10
136.687	4.03855e-10
137.036	4.01888e-10
137.385	3.99933e-10
137.734	3.97991e-10
138.083	3.96061e-10
138.432	3.94143e-10
138.781	3.92236e-10
139.13	3.90342e-10
139.479	3.88459e-10
139.828	3.86588e-10
140.177	3.84728e-10
140.526	3.8288e-10
140.875	3.81043e-10
141.224	3.79218e-10
141.573	3.77403e-10
141.922	3.756e-10
142.271	3.73808e-10
142.62	3.72026e-10
142.969	3.70255e-10
143.318	3.68496e-10
143.667	3.66746e-10
144.016	3.65008e-10
144.365	3.63279e-10
144.714	3.61562e-10
145.063	3.59854e-10
145.412	3.58157e-10
145.761	3.5647e-10
146.11	3.54793e-10
146.459	3.53126e-10
146.808	3.51469e-10
147.157	3.49822e-10
147.506	3.48185e-10
147.855	3.46557e-10
148.204	3.44939e-10
148.553	3.43331e-10
148.902	3.41732e-10
149.251	3.40142e-10
149.6	3.38562e-10
149.949	3.36991e-10
150.298	3.3543e-10
150.647	3.33877e-10
150.996	3.32334e-10
151.345	3.30799e-10
151.694	3.29274e-10
152.043	3.27757e-10
152.392	3.26249e-10
152.741	3.2475e-10
153.09	3.2326e-10
153.439	3.21778e-10
153.788	3.20305e-10
154.137	3.1884e-10
154.486	3.17384e-10
154.835	3.15936e-10
155.184	3.14496e-10
155.533	3.13065e-10
155.882	3.11642e-10
156.231	3.10227e-10
156.58	3.0882e-10
156.929	3.07421e-10
157.278	3.0603e-10
157.627	3.04647e-10
157.976	3.03272e-10
158.325	3.01904e-10
158.674	3.00544e-10
159.023	2.99192e-10
159.372	2.97848e-10
159.721	2.96511e-10
160.07	2.95182e-10
160.419	2.9386e-10
160.768	2.92545e-10
161.117	2.91238e-10
161.466	2.89938e-10
161.815	2.88645e-10
162.164	2.8736e-10
162.513	2.86082e-10
162.862	2.84811e-10
163.211	2.83546e-10
163.56	2.82289e-10
163.909	2.81039e-10
164.258	2.79796e-10
164.607	2.78559e-10
164.956	2.7733e-10
165.305	2.76107e-10
165.654	2.74891e-10
166.003	2.73681e-10
166.352	2.72479e-10
166.701	2.71282e-10
167.05	2.70093e-10
167.399	2.68909e-10
167.748	2.67732e-10
168.097	2.66562e-10
168.446	2.65398e-10
168.795	2.6424e-10
169.144	2.63089e-10
169.493	2.61944e-10
169.842	2.60805e-10
170.191	2.59672e-10
170.54	2.58545e-10
170.889	2.57424e-10
171.238	2.56309e-10
171.587	2.55201e-10
171.936	2.54098e-10
172.285	2.53001e-10
172.634	2.5191e-10
172.983	2.50825e-10
173.332	2.49745e-10
173.681	2.48671e-10
174.03	2.47603e-10
174.379	2.46541e-10
174.728	2.45484e-10
175.077	2.44433e-10
175.426	2.43388e-10
175.775	2.42348e-10
176.124	2.41313e-10
176.473	2.40284e-10
176.822	2.39261e-10
177.171	2.38242e-10
177.52	2.37229e-10
177.869	2.36222e-10
178.218	2.35219e-10
178.567	2.34222e-10
178.916	2.3323e-10
179.265	2.32244e-10
179.614	2.31262e-10
179.963	2.30286e-10
180.312	2.29314e-10
180.661	2.28348e-10
181.01	2.27386e-10
181.359	2.2643e-10
181.708	2.25479e-10
182.057	2.24532e-10
182.406	2.2359e-10
182.755	2.22654e-10
183.104	2.21722e-10
183.453	2.20794e-10
183.802	2.19872e-10
184.151	2.18954e-10
184.5	2.18041e-10
184.849	2.17133e-10
185.198	2.16229e-10
185.547	2.1533e-10
185.896	2.14436e-10
186.245	2.13546e-10
186.594	2.1266e-10
186.943	2.11779e-10
187.292	2.10903e-10
187.641	2.10031e-10
187.99	2.09163e-10
188.339	2.083e-10
188.688	2.07441e-10
189.037	2.06587e-10
189.386	2.05737e-10
189.735	2.04891e-10
190.084	2.04049e-10
190.433	2.03211e-10
190.782	2.02378e-10
191.131	2.01549e-10
191.48	2.00724e-10
191.829	1.99903e-10
192.178	1.99087e-10
192.527	1.98274e-10
192.876	1.97465e-10
193.225	1.96661e-10
193.574	1.9586e-10
193.923	1.95064e-10
194.272	1.94271e-10
194.621	1.93482e-10
194.97	1.92697e-10
195.319	1.91916e-10
195.668	1.91139e-10
196.017	1.90366e-10
196.366	1.89597e-10
196.715	1.88831e-10
197.064	1.88069e-10
197.413	1.87311e-10
197.762	1.86556e-10
198.111	1.85806e-10
198.46	1.85059e-10
198.809	1.84315e-10
199.158	1.83575e-10
199.507	1.82839e-10
199.856	1.82107e-10
200.205	1.81378e-10
200.554	1.80652e-10
200.903	1.7993e-10
201.252	1.79212e-10
201.601	1.78497e-10
201.95	1.77785e-10
202.299	1.77077e-10
202.648	1.76373e-10
202.997	1.75671e-10
203.346	1.74973e-10
203.695	1.74279e-10
204.044	1.73588e-10
204.393	1.729e-10
204.742	1.72215e-10
205.091	1.71534e-10
205.44	1.70856e-10
205.789	1.70181e-10
206.138	1.6951e-10
206.487	1.68842e-10
206.836	1.68177e-10
207.185	1.67515e-10
207.534	1.66856e-10
207.883	1.662e-10
208.232	1.65548e-10
208.581	1.64898e-10
208.93	1.64252e-10
209.279	1.63609e-10
209.628	1.62968e-10
209.977	1.62331e-10
210.326	1.61697e-10
210.675	1.61066e-10
211.024	1.60438e-10
211.373	1.59812e-10
211.722	1.5919e-10
212.071	1.58571e-10
212.42	1.57954e-10
212.769	1.57341e-10
213.118	1.5673e-10
213.467	1.56122e-10
213.816	1.55517e-10
214.165	1.54915e-10
214.514	1.54315e-10
214.863	1.53719e-10
215.212	1.53125e-10
215.561	1.52534e-10
215.91	1.51946e-10
216.259	1.5136e-10
216.608	1.50777e-10
216.957	1.50197e-10
217.306	1.4962e-10
217.655	1.49045e-10
218.004	1.48473e-10
218.353	1.47904e-10
218.702	1.47337e-10
219.051	1.46773e-10
219.4	1.46211e-10
219.749	1.45652e-10
220.098	1.45096e-10
220.447	1.44542e-10
220.796	1.4399e-10
221.145	1.43442e-10
221.494	1.42895e-10
221.843	1.42352e-10
222.192	1.4181e-10
222.541	1.41272e-10
222.89	1.40735e-10
223.239	1.40201e-10
223.588	1.3967e-10
223.937	1.39141e-10
224.286	1.38614e-10
224.635	1.3809e-10
224.984	1.37568e-10
225.333	1.37049e-10
225.682	1.36531e-10
226.031	1.36017e-10
226.38	1.35504e-10
226.729	1.34994e-10
227.078	1.34486e-10
227.427	1.33981e-10
227.776	1.33477e-10
228.125	1.32976e-10
228.474	1.32478e-10
228.823	1.31981e-10
229.172	1.31487e-10
229.521	1.30995e-10
229.87	1.30505e-10
230.219	1.30018e-10
230.568	1.29532e-10
230.917	1.29049e-10
231.266	1.28568e-10
231.615	1.28089e-10
231.964	1.27612e-10
232.313	1.27137e-10
232.662	1.26665e-10
233.011	1.26194e-10
233.36	1.25726e-10
233.709	1.2526e-10
234.058	1.24795e-10
234.407	1.24333e-10
234.756	1.23873e-10
235.105	1.23415e-10
235.454	1.22959e-10
235.803	1.22505e-10
236.152	1.22053e-10
236.501	1.21603e-10
236.85	1.21155e-10
237.199	1.20709e-10
237.548	1.20265e-10
237.897	1.19823e-10
238.246	1.19383e-10
238.595	1.18944e-10
238.944	1.18508e-10
239.293	1.18074e-10
239.642	1.17641e-10
239.991	1.1721e-10
240.34	1.16782e-10
240.689	1.16355e-10
241.038	1.1593e-10
241.387	1.15507e-10
241.736	1.15085e-10
242.085	1.14666e-10
242.434	1.14248e-10
242.783	1.13833e-10
243.132	1.13419e-10
243.481	1.13006e-10
243.83	1.12596e-10
244.179	1.12187e-10
244.528	1.11781e-10
244.877	1.11376e-10
245.226	1.10972e-10
245.575	1.10571e-10
245.924	1.10171e-10
246.273	1.09773e-10
246.622	1.09376e-10
246.971	1.08982e-10
247.32	1.08589e-10
247.669	1.08197e-10
248.018	1.07808e-10
248.367	1.0742e-10
248.716	1.07034e-10
249.065	1.06649e-10
249.414	1.06266e-10
249.763	1.05885e-10
250.112	1.05505e-10
250.461	1.05127e-10
250.81	1.04751e-10
251.159	1.04376e-10
251.508	1.04002e-10
251.857	1.03631e-10
252.206	1.03261e-10
252.555	1.02892e-10
252.904	1.02525e-10
253.253	1.0216e-10
253.602	1.01796e-10
253.951	1.01434e-10
254.3	1.01073e-10
254.649	1.00714e-10
254.998	1.00356e-10
255.347	1e-10
255.696	9.96457e-11
256.045	9.92926e-11
256.394	9.89409e-11
256.743	9.85908e-11
257.092	9.82421e-11
257.441	9.78949e-11
257.79	9.75491e-11
258.139	9.72049e-11
258.488	9.6862e-11
258.837	9.65206e-11
259.186	9.61807e-11
259.535	9.58421e-11
259.884	9.5505e-11
260.233	9.51693e-11
260.582	9.4835e-11
260.931	9.45021e-11
261.28	9.41706e-11
261.629	9.38405e-11
261.978	9.35118e-11
262.327	9.31844e-11
262.676	9.28584e-11
263.025	9.25338e-11
263.374	9.22105e-11
263.723	9.18886e-11
264.072	9.1568e-11
264.421	9.12487e-11
264.77	9.09308e-11
265.119	9.06141e-11
265.468	9.02988e-11
265.817	8.99848e-11
266.166	8.96721e-11
266.515	8.93607e-11
266.864	8.90506e-11
267.213	8.87418e-11
267.562	8.84342e-11
267.911	8.81279e-11
268.26	8.78229e-11
268.609	8.75192e-11
268.958	8.72166e-11
269.307	8.69154e-11
269.656	8.66153e-11
270.005	8.63165e-11
270.354	8.6019e-11
270.703	8.57226e-11
271.052	8.54275e-11
271.401	8.51336e-11
271.75	8.48409e-11
272.099	8.45494e-11
272.448	8.4259e-11
272.797	8.39699e-11
273.146	8.3682e-11
273.495	8.33952e-11
273.844	8.31096e-11
274.193	8.28251e-11
274.542	8.25418e-11
274.891	8.22597e-11
275.24	8.19787e-11
275.589	8.16989e-11
275.938	8.14202e-11
276.287	8.11426e-11
276.636	8.08662e-11
276.985	8.05909e-11
277.334	8.03167e-11
277.683	8.00436e-11
278.032	7.97716e-11
278.381	7.95007e-11
278.73	7.92309e-11
279.079	7.89622e-11
279.428	7.86946e-11
279.777	7.84281e-11
280.126	7.81626e-11
280.475	7.78982e-11
280.824	7.76349e-11
281.173	7.73727e-11
281.522	7.71114e-11
281.871	7.68513e-11
282.22	7.65922e-11
282.569	7.63341e-11
282.918	7.60771e-11
283.267	7.58211e-11
283.616	7.55661e-11
283.965	7.53121e-11
284.314	7.50592e-11
284.663	7.48073e-11
285.012	7.45563e-11
285.361	7.43064e-11
285.71	7.40575e-11
286.059	7.38096e-11
286.408	7.35626e-11
286.757	7.33167e-11
287.106	7.30717e-11
287.455	7.28277e-11
287.804	7.25847e-11
288.153	7.23426e-11
288.502	7.21015e-11
288.851	7.18614e-11
289.2	7.16222e-11
289.549	7.13839e-11
289.898	7.11466e-11
290.247	7.09103e-11
290.596	7.06749e-11
290.945	7.04404e-11
291.294	7.02068e-11
291.643	6.99742e-11
291.992	6.97424e-11
292.341	6.95116e-11
292.69	6.92817e-11
293.039	6.90527e-11
293.388	6.88246e-11
293.737	6.85974e-11
294.086	6.83711e-11
294.435	6.81457e-11
294.784	6.79212e-11
295.133	6.76976e-11
295.482	6.74748e-11
295.831	6.72529e-11
296.18	6.70319e-11
296.529	6.68117e-11
296.878	6.65925e-11
297.227	6.6374e-11
297.576	6.61564e-11
297.925	6.59397e-11
298.274	6.57238e-11
298.623	6.55088e-11
298.972	6.52946e-11
299.321	6.50812e-11
299.67	6.48687e-11
300.019	6.4657e-11
300.368	6.44461e-11
300.717	6.4236e-11
301.066	6.40268e-11
301.415	6.38184e-11
301.764	6.36107e-11
302.113	6.34039e-11
302.462	6.31979e-11
302.811	6.29927e-11
303.16	6.27883e-11
303.509	6.25846e-11
303.858	6.23818e-11
304.207	6.21797e-11
304.556	6.19784e-11
304.905	6.17779e-11
305.254	6.15782e-11
305.603	6.13793e-11
305.952	6.11811e-11
306.301	6.09837e-11
306.65	6.0787e-11
306.999	6.05911e-11
307.348	6.03959e-11
307.697	6.02015e-11
308.046	6.00079e-11
308.395	5.9815e-11
308.744	5.96228e-11
309.093	5.94314e-11
309.442	5.92407e-11
309.791	5.90507e-11
310.14	5.88615e-11
310.489	5.86729e-11
310.838	5.84851e-11
311.187	5.82981e-11
311.536	5.81117e-11
311.885	5.79261e-11
312.234	5.77411e-11
312.583	5.75569e-11
312.932	5.73733e-11
313.281	5.71905e-11
313.63	5.70084e-11
313.979	5.68269e-11
314.328	5.66462e-11
314.677	5.64661e-11
315.026	5.62867e-11
315.375	5.6108e-11
315.724	5.593e-11
316.073	5.57527e-11
316.422	5.5576e-11
316.771	5.54e-11
317.12	5.52246e-11
317.469	5.505e-11
317.818	5.48759e-11
318.167	5.47026e-11
318.516	5.45299e-11
318.865	5.43578e-11
319.214	5.41864e-11
319.563	5.40157e-11
319.912	5.38456e-11
320.261	5.36761e-11
320.61	5.35073e-11
320.959	5.33391e-11
321.308	5.31715e-11
321.657	5.30046e-11
322.006	5.28383e-11
322.355	5.26726e-11
322.704	5.25076e-11
323.053	5.23431e-11
323.402	5.21793e-11
323.751	5.20161e-11
324.1	5.18535e-11
324.449	5.16915e-11
324.798	5.15302e-11
325.147	5.13694e-11
325.496	5.12092e-11
325.845	5.10496e-11
326.194	5.08907e-11
326.543	5.07323e-11
326.892	5.05745e-11
327.241	5.04173e-11
327.59	5.02607e-11
327.939	5.01046e-11
328.288	4.99492e-11
328.637	4.97943e-11
328.986	4.964e-11
329.335	4.94863e-11
329.684	4.93331e-11
330.033	4.91805e-11
330.382	4.90285e-11
330.731	4.8877e-11
331.08	4.87261e-11
331.429	4.85758e-11
331.778	4.8426e-11
332.127	4.82768e-11
332.476	4.81281e-11
332.825	4.798e-11
333.174	4.78324e-11
333.523	4.76854e-11
333.872	4.75389e-11
334.221	4.7393e-11
334.57	4.72476e-11
334.919	4.71027e-11
335.268	4.69584e-11
335.617	4.68146e-11
335.966	4.66713e-11
336.315	4.65285e-11
336.664	4.63863e-11
337.013	4.62446e-11
337.362	4.61034e-11
337.711	4.59628e-11
338.06	4.58226e-11
338.409	4.5683e-11
338.758	4.55439e-11
339.107	4.54052e-11
339.456	4.52671e-11
339.805	4.51295e-11
340.154	4.49924e-11
340.503	4.48559e-11
340.852	4.47198e-11
341.201	4.45842e-11
341.55	4.44491e-11
341.899	4.43145e-11
342.248	4.41803e-11
342.597	4.40467e-11
342.946	4.39136e-11
343.295	4.37809e-11
343.644	4.36487e-11
343.993	4.3517e-11
344.342	4.33858e-11
344.691	4.32551e-11
345.04	4.31248e-11
345.389	4.2995e-11
345.738	4.28657e-11
346.087	4.27369e-11
346.436	4.26085e-11
346.785	4.24806e-11
347.134	4.23531e-11
347.483	4.22261e-11
347.832	4.20996e-11
348.181	4.19735e-11
348.53	4.18479e-11
348.879	4.17227e-11
349.228	4.1598e-11
349.577	4.14738e-11
349.926	4.13499e-11
350.275	4.12266e-11
350.624	4.11037e-11
350.973	4.09812e-11
351.322	4.08591e-11
351.671	4.07375e-11
352.02	4.06164e-11
352.369	4.04957e-11
352.718	4.03754e-11
353.067	4.02555e-11
353.416	4.01361e-11
353.765	4.00171e-11
354.114	3.98985e-11
354.463	3.97803e-11
354.812	3.96626e-11
355.161	3.95453e-11
355.51	3.94284e-11
355.859	3.9312e-11
356.208	3.91959e-11
356.557	3.90803e-11
356.906	3.89651e-11
357.255	3.88503e-11
357.604	3.87359e-11
357.953	3.86219e-11
358.302	3.85083e-11
358.651	3.83951e-11
359	3.82823e-11
359.349	3.81699e-11
359.698	3.8058e-11
360.047	3.79464e-11
360.396	3.78352e-11
360.745	3.77244e-11
361.094	3.7614e-11
361.443	3.7504e-11
361.792	3.73944e-11
362.141	3.72852e-11
362.49	3.71764e-11
362.839	3.70679e-11
363.188	3.69599e-11
363.537	3.68522e-11
363.886	3.67449e-11
364.235	3.6638e-11
364.584	3.65314e-11
364.933	3.64253e-11
365.282	3.63195e-11
365.631	3.62141e-11
365.98	3.6109e-11
366.329	3.60043e-11
366.678	3.59e-11
367.027	3.57961e-11
367.376	3.56925e-11
367.725	3.55893e-11
368.074	3.54865e-11
368.423	3.5384e-11
368.772	3.52819e-11
369.121	3.51801e-11
369.47	3.50787e-11
369.819	3.49777e-11
370.168	3.4877e-11
370.517	3.47766e-11
370.866	3.46766e-11
371.215	3.4577e-11
371.564	3.44777e-11
371.913	3.43788e-11
372.262	3.42802e-11
372.611	3.41819e-11
372.96	3.4084e-11
373.309	3.39865e-11
373.658	3.38892e-11
374.007	3.37924e-11
374.356	3.36958e-11
374.705	3.35996e-11
375.054	3.35037e-11
375.403	3.34082e-11
375.752	3.3313e-11
376.101	3.32181e-11
376.45	3.31236e-11
376.799	3.30294e-11
377.148	3.29355e-11
377.497	3.28419e-11
377.846	3.27487e-11
378.195	3.26558e-11
378.544	3.25632e-11
378.893	3.24709e-11
379.242	3.2379e-11
379.591	3.22873e-11
379.94	3.2196e-11
380.289	3.2105e-11
380.638	3.20143e-11
380.987	3.1924e-11
381.336	3.18339e-11
381.685	3.17442e-11
382.034	3.16547e-11
382.383	3.15656e-11
382.732	3.14768e-11
383.081	3.13883e-11
383.43	3.13001e-11
383.779	3.12122e-11
384.128	3.11246e-11
384.477	3.10373e-11
384.826	3.09503e-11
385.175	3.08636e-11
385.524	3.07772e-11
385.873	3.06911e-11
386.222	3.06053e-11
386.571	3.05198e-11
386.92	3.04346e-11
387.269	3.03497e-11
387.618	3.0265e-11
387.967	3.01807e-11
388.316	3.00966e-11
388.665	3.00129e-11
389.014	2.99294e-11
389.363	2.98462e-11
389.712	2.97633e-11
390.061	2.96807e-11
390.41	2.95983e-11
390.759	2.95163e-11
391.108	2.94345e-11
391.457	2.9353e-11
391.806	2.92718e-11
392.155	2.91908e-11
392.504	2.91101e-11
392.853	2.90297e-11
393.202	2.89496e-11
393.551	2.88698e-11
393.9	2.87902e-11
394.249	2.87109e-11
394.598	2.86319e-11
394.947	2.85531e-11
395.296	2.84746e-11
395.645	2.83964e-11
395.994	2.83184e-11
396.343	2.82407e-11
396.692	2.81632e-11
397.041	2.80861e-11
397.39	2.80092e-11
397.739	2.79325e-11
398.088	2.78561e-11
398.437	2.778e-11
398.786	2.77041e-11
399.135	2.76285e-11
399.484	2.75531e-11
399.833	2.7478e-11
400.182	2.74031e-11
400.531	2.73285e-11
400.88	2.72542e-11
401.229	2.71801e-11
401.578	2.71062e-11
401.927	2.70326e-11
402.276	2.69592e-11
402.625	2.68861e-11
402.974	2.68133e-11
403.323	2.67407e-11
403.672	2.66683e-11
404.021	2.65961e-11
404.37	2.65243e-11
404.719	2.64526e-11
405.068	2.63812e-11
405.417	2.631e-11
405.766	2.62391e-11
406.115	2.61684e-11
406.464	2.6098e-11
406.813	2.60277e-11
407.162	2.59578e-11
407.511	2.5888e-11
407.86	2.58185e-11
408.209	2.57492e-11
408.558	2.56802e-11
408.907	2.56113e-11
409.256	2.55427e-11
409.605	2.54744e-11
409.954	2.54062e-11
410.303	2.53383e-11
410.652	2.52706e-11
411.001	2.52032e-11
411.35	2.5136e-11
411.699	2.5069e-11
412.048	2.50022e-11
412.397	2.49356e-11
412.746	2.48693e-11
413.095	2.48031e-11
413.444	2.47372e-11
413.793	2.46716e-11
414.142	2.46061e-11
414.491	2.45408e-11
414.84	2.44758e-11
415.189	2.4411e-11
415.538	2.43464e-11
415.887	2.4282e-11
416.236	2.42178e-11
416.585	2.41539e-11
416.934	2.40901e-11
417.283	2.40266e-11
417.632	2.39633e-11
